1,0368818392128636; 3648,103774490978
1,0368818392128636; 3151,823825900534
1,0368818392128636; 1940,1708243507103
1,0368818392128636; 1400,8655619510394
1,0368818392128636; 952,7380893219012
1,0368818392128636; 635,1711890070834
1,0403014442285534; 420,6505398904956
1,0403014442285534; 286,08726099978435
1,054093014383446; 213,54431817928665
1,0751239484894508; 128,8564757389303
1,0857962471644556; 101,43517151520388
1,1111120829719798; 77,23921928502213
1,1520919401636223; 56,141106382939505
1,1789534903564152; 44,19399740952476
1,2184171604004186; 36,20472209466808
1,2717013780795012; 28,500175674317468
1,3229527802435472; 23,03967055507532
1,422338216760538; 17,19751771737452
1,499276778377891; 13,995264013092628
1,5803771787154532; 11,85266580237188
1,6658645441749775; 9,839911129180544
1,7792556512310023; 8,114835316470973
1,9192291147483387; 6,647856602659591
2,0634091839041466; 5,667652163928828
2,2404419482477933; 4,736580556561787
2,4649139661611112; 3,9322404351808906
2,7297929166260584; 3,2644889399486137
3,0531450669834292; 2,7463984347662005
3,34800098011202; 2,372784481252829
3,635246899708549; 2,105229527287572
4,146973410436902; 1,736152968561763
4,69968469598289; 1,4801629633894189
5,204711470498217; 1,3220177759642677
5,632679774322695; 1,172947176428567
6,258538556761829; 1,0337916291897846
7,2341915490698465; 0,8755237970940162
7,958992107397715; 0,7819801276391647
9,633724316772554; 0,6622632562224162
10,39160627615084; 0,6155708350216446
10,323401459623302; 0,019943035909582324
10,357447726107342; 0,017460602525139833
10,5989363541109; 0,015185901505558309
10,739449447797277; 0,013928833577045354
11,026088796468088; 0,012691189177570903
11,246077871209371; 0,011796405501970454
11,584318443681868; 0,01111143813838536
11,972085836107098; 0,010536041065624696
12,210949147878374; 0,010259614570266086
